Data,Horário,Tensao_Fase_C,Tensao_De_Linha_CA,Corrente_Fase_C,Potencia_Ativa_Fase_C,fator_De_Potencia_Fase_C,Potencia_Reativa_Fase_C,Potencia_Aparente_Fase_C,Frequencia_Fase_C,Intervalos em Hora,C (Wh),C (kWh)
24/08/2025,00:12:00,"222,30","385,03","51,56","9994,36","0,87","5610,64","11461,52","59,85","0,05","13181935,85","13181,94"
24/08/2025,00:15:00,"221,71","384,02","46,36","8755,64","0,85","5382,63","10277,84","59,96","0,05","13182373,63","13182,37"
24/08/2025,00:18:00,"223,15","386,51","53,56","10289,98","0,86","6080,33","11952,16","60,02","0,05","13182888,13","13182,89"
24/08/2025,00:21:00,"221,85","384,26","50,30","9402,23","0,84","6008,79","11158,29","60,08","0,05","13183358,24","13183,36"
24/08/2025,00:24:00,"223,02","386,27","53,18","10426,61","0,88","5652,65","11860,30","59,92","0,05","13183879,57","13183,88"
24/08/2025,00:27:00,"222,00","384,52","54,32","10309,05","0,85","6255,91","12058,73","60,03","0,05","13184395,02","13184,40"
24/08/2025,00:30:00,"221,66","383,93","31,05","5869,69","0,85","3593,06","6882,10","59,95","0,05","13184688,51","13184,69"
24/08/2025,00:33:00,"223,81","387,64","49,72","9401,39","0,84","5951,48","11126,83","60,07","0,05","13185158,58","13185,16"
24/08/2025,00:36:00,"223,05","386,33","37,60","7433,37","0,89","3884,31","8387,06","60,17","0,05","13185530,25","13185,53"
24/08/2025,00:39:00,"222,64","385,63","41,73","7868,62","0,85","4938,83","9290,17","60,02","0,05","13185923,68","13185,92"
24/08/2025,00:42:00,"221,26","383,23","50,76","9282,42","0,83","6324,20","11232,05","60,13","0,05","13186387,80","13186,39"
24/08/2025,00:45:00,"221,81","384,19","36,79","7103,96","0,87","4018,02","8161,54","60,18","0,05","13186743,00","13186,74"
24/08/2025,00:48:00,"222,30","385,04","41,33","7698,67","0,84","5013,44","9187,17","59,98","0,05","13187127,93","13187,13"
24/08/2025,00:51:00,"222,68","385,69","37,19","6877,20","0,83","4612,88","8280,98","60,12","0,05","13187471,79","13187,47"
24/08/2025,00:54:00,"220,69","382,25","50,21","9711,81","0,88","5336,02","11081,18","59,78","0,05","13187957,38","13187,96"
24/08/2025,00:57:00,"221,16","383,06","36,17","6686,74","0,84","4390,50","7999,31","59,97","0,05","13188291,72","13188,29"
24/08/2025,01:00:00,"222,87","386,03","32,75","6232,70","0,85","3800,02","7299,78","59,90","0,05","13188603,35","13188,60"
24/08/2025,01:03:00,"223,47","387,06","42,19","7707,29","0,82","5430,35","9428,21","60,00","0,05","13188988,72","13188,99"
24/08/2025,01:06:00,"222,47","385,32","47,14","9060,60","0,86","5278,72","10486,15","59,84","0,05","13189441,75","13189,44"
24/08/2025,01:09:00,"222,02","384,55","51,95","9710,59","0,84","6224,10","11534,08","60,07","0,05","13189927,28","13189,93"
24/08/2025,01:12:00,"222,98","386,21","34,32","6585,97","0,86","3895,38","7651,73","59,92","0,05","13190256,58","13190,26"
24/08/2025,01:15:00,"223,75","387,55","53,91","9955,46","0,83","6811,99","12062,93","60,16","0,05","13190754,35","13190,75"
24/08/2025,01:18:00,"221,10","382,95","44,29","8493,17","0,87","4872,59","9791,63","60,03","0,05","13191179,01","13191,18"
24/08/2025,01:21:00,"221,70","383,99","37,55","7060,41","0,85","4409,34","8324,16","60,03","0,05","13191532,03","13191,53"
24/08/2025,01:24:00,"220,72","382,31","36,69","6752,88","0,83","4468,76","8097,60","59,95","0,05","13191869,67","13191,87"
24/08/2025,01:27:00,"222,79","385,89","47,27","8959,65","0,85","5534,16","10531,02","59,89","0,05","13192317,65","13192,32"
24/08/2025,01:30:00,"224,90","389,54","53,98","10178,44","0,84","6616,58","12140,00","60,10","0,05","13192826,58","13192,83"
24/08/2025,01:33:00,"222,22","384,89","50,62","9632,67","0,86","5807,72","11248,02","60,10","0,05","13193308,21","13193,31"
24/08/2025,01:36:00,"222,51","385,40","44,56","8151,87","0,82","5645,05","9915,62","59,93","0,05","13193715,80","13193,72"
24/08/2025,01:39:00,"220,99","382,77","45,30","8703,20","0,87","4948,12","10011,47","60,12","0,05","13194150,96","13194,15"
24/08/2025,01:42:00,"221,09","382,93","43,15","8105,94","0,85","5028,48","9538,97","59,98","0,05","13194556,26","13194,56"
24/08/2025,01:45:00,"221,13","383,01","49,77","9433,13","0,86","5670,77","11006,43","60,07","0,05","13195027,92","13195,03"
24/08/2025,01:48:00,"222,77","385,86","40,57","7730,25","0,86","4682,31","9037,74","60,15","0,05","13195414,43","13195,41"
24/08/2025,01:51:00,"223,62","387,32","49,33","9043,20","0,82","6317,46","11031,31","60,05","0,05","13195866,59","13195,87"
24/08/2025,01:54:00,"221,32","383,34","55,88","10474,92","0,85","6575,62","12367,81","59,93","0,05","13196390,33","13196,39"
24/08/2025,01:57:00,"223,52","387,14","45,59","8344,43","0,82","5846,95","10189,03","60,03","0,05","13196807,56","13196,81"
24/08/2025,02:00:00,"225,13","389,93","46,98","8927,13","0,84","5673,52","10577,45","60,07","0,05","13197253,91","13197,25"
24/08/2025,02:03:00,"221,34","383,37","41,24","7923,70","0,87","4530,42","9127,42","59,96","0,05","13197650,10","13197,65"
24/08/2025,02:06:00,"221,82","384,21","39,64","7428,74","0,84","4705,75","8793,76","60,02","0,05","13198021,54","13198,02"
24/08/2025,02:09:00,"222,52","385,41","50,02","9576,44","0,86","5673,31","11130,80","60,00","0,05","13198500,36","13198,50"
24/08/2025,02:12:00,"222,09","384,66","54,27","10315,56","0,86","6234,95","12053,44","59,92","0,05","13199016,14","13199,02"
24/08/2025,02:15:00,"223,51","387,12","43,38","8298,35","0,86","5012,48","9694,72","60,02","0,05","13199431,05","13199,43"
24/08/2025,02:18:00,"224,19","388,30","39,27","7466,97","0,85","4662,09","8802,88","59,89","0,05","13199804,40","13199,80"
24/08/2025,02:21:00,"220,89","382,60","44,20","8162,49","0,84","5355,31","9762,46","59,97","0,05","13200212,53","13200,21"
24/08/2025,02:24:00,"223,92","387,84","36,86","6934,85","0,84","4474,34","8252,99","60,00","0,05","13200559,27","13200,56"
24/08/2025,02:27:00,"220,16","381,32","54,60","10220,32","0,85","6326,00","12019,70","60,25","0,05","13201070,28","13201,07"
24/08/2025,02:30:00,"221,50","383,66","44,30","8326,90","0,85","5193,44","9813,71","59,92","0,05","13201486,63","13201,49"
24/08/2025,02:33:00,"222,81","385,92","53,75","9962,78","0,83","6644,77","11975,39","60,11","0,05","13201984,77","13201,98"
24/08/2025,02:36:00,"221,41","383,49","51,13","9593,20","0,85","6010,11","11320,38","60,02","0,05","13202464,43","13202,46"
24/08/2025,02:39:00,"222,30","385,03","55,39","10611,81","0,86","6243,23","12312,13","59,92","0,05","13202995,02","13203,00"
24/08/2025,02:42:00,"222,83","385,95","45,22","8481,18","0,84","5441,20","10076,56","59,92","0,05","13203419,08","13203,42"
24/08/2025,02:45:00,"221,01","382,80","43,96","8392,14","0,86","4894,82","9715,31","59,78","0,05","13203838,68","13203,84"
24/08/2025,02:48:00,"222,74","385,80","53,77","10292,00","0,86","6126,83","11977,62","60,05","0,05","13204353,28","13204,35"
24/08/2025,02:51:00,"222,44","385,28","51,85","9787,30","0,85","6102,61","11534,00","59,84","0,05","13204842,65","13204,84"
24/08/2025,02:54:00,"220,99","382,77","34,74","6662,02","0,87","3814,11","7676,58","59,90","0,05","13205175,75","13205,18"
24/08/2025,02:57:00,"221,07","382,90","44,92","8538,13","0,86","5072,13","9931,07","60,09","0,05","13205602,66","13205,60"
24/08/2025,03:00:00,"221,50","383,64","45,76","8679,61","0,86","5232,33","10134,74","60,06","0,05","13206036,64","13206,04"
24/08/2025,03:03:00,"223,22","386,62","40,24","7579,05","0,84","4818,70","8981,20","59,91","0,05","13206415,59","13206,42"
24/08/2025,03:06:00,"222,11","384,71","38,97","7280,88","0,84","4682,08","8656,39","60,07","0,05","13206779,63","13206,78"
24/08/2025,03:09:00,"219,20","379,67","55,88","10555,95","0,86","6213,76","12249,04","60,05","0,05","13207307,43","13207,31"
24/08/2025,03:12:00,"223,14","386,49","48,09","8877,59","0,83","6029,08","10731,33","60,03","0,05","13207751,31","13207,75"
24/08/2025,03:15:00,"221,78","384,13","47,97","9252,78","0,87","5248,23","10637,57","59,94","0,05","13208213,95","13208,21"
24/08/2025,03:18:00,"222,01","384,54","38,89","7345,03","0,85","4538,03","8633,84","60,02","0,05","13208581,20","13208,58"
24/08/2025,03:21:00,"223,70","387,47","48,41","9007,38","0,83","6010,33","10828,52","59,90","0,05","13209031,57","13209,03"
24/08/2025,03:24:00,"223,61","387,31","41,13","7725,17","0,84","4992,32","9197,91","59,84","0,05","13209417,83","13209,42"
24/08/2025,03:27:00,"223,86","387,73","46,43","8898,14","0,86","5371,44","10393,72","60,06","0,05","13209862,74","13209,86"
24/08/2025,03:30:00,"221,92","384,38","40,97","7797,21","0,86","4677,45","9092,58","59,97","0,05","13210252,60","13210,25"
24/08/2025,03:33:00,"220,36","381,68","38,27","7370,49","0,87","4097,39","8432,83","60,14","0,05","13210621,12","13210,62"
24/08/2025,03:36:00,"221,82","384,20","44,53","8545,24","0,87","4953,11","9876,96","59,99","0,05","13211048,38","13211,05"
24/08/2025,03:39:00,"224,91","389,56","52,02","9930,90","0,85","6185,49","11699,70","60,00","0,05","13211544,93","13211,54"
24/08/2025,03:42:00,"222,88","386,03","39,21","7408,56","0,85","4635,50","8739,25","60,03","0,05","13211915,36","13211,92"
24/08/2025,03:45:00,"222,42","385,25","50,21","9745,89","0,87","5454,74","11168,55","59,89","0,05","13212402,65","13212,40"
24/08/2025,03:48:00,"222,15","384,78","40,73","7937,42","0,88","4343,85","9048,30","60,04","0,05","13212799,52","13212,80"
24/08/2025,03:51:00,"222,37","385,15","39,46","7281,82","0,83","4895,00","8774,16","59,98","0,05","13213163,61","13213,16"
24/08/2025,03:54:00,"221,62","383,86","49,57","9021,33","0,82","6268,70","10985,49","59,96","0,05","13213614,68","13213,61"
24/08/2025,03:57:00,"222,80","385,91","38,08","7237,61","0,85","4427,45","8484,42","60,11","0,05","13213976,56","13213,98"
24/08/2025,04:00:00,"223,89","387,78","46,65","9044,51","0,87","5221,12","10443,34","59,95","0,05","13214428,78","13214,43"
24/08/2025,04:03:00,"223,23","386,65","39,50","7399,10","0,84","4795,86","8817,42","59,97","0,05","13214798,74","13214,80"
24/08/2025,04:06:00,"223,77","387,58","51,27","9724,95","0,85","6085,84","11472,23","59,95","0,05","13215284,99","13215,28"
24/08/2025,04:09:00,"222,01","384,53","44,12","8022,71","0,82","5621,10","9795,95","60,10","0,05","13215686,12","13215,69"
24/08/2025,04:12:00,"221,18","383,10","46,97","8676,07","0,84","5716,56","10390,05","59,98","0,05","13216119,93","13216,12"
24/08/2025,04:15:00,"219,60","380,36","37,62","7095,45","0,86","4233,01","8262,19","60,23","0,05","13216474,70","13216,47"
24/08/2025,04:18:00,"222,67","385,67","41,35","7881,82","0,86","4759,85","9207,56","59,98","0,05","13216868,79","13216,87"
24/08/2025,04:21:00,"223,85","387,72","43,00","8204,94","0,85","5031,78","9624,96","59,97","0,05","13217279,04","13217,28"
24/08/2025,04:24:00,"222,30","385,04","50,98","9514,11","0,84","6157,76","11332,97","60,16","0,05","13217754,74","13217,75"
24/08/2025,04:27:00,"223,78","387,59","53,75","10174,69","0,85","6413,82","12027,52","59,85","0,05","13218263,48","13218,26"
24/08/2025,04:30:00,"224,46","388,78","42,97","8201,04","0,85","5076,95","9645,33","59,99","0,05","13218673,53","13218,67"
24/08/2025,04:33:00,"223,80","387,63","42,19","7861,62","0,83","5229,03","9441,81","59,77","0,05","13219066,61","13219,07"
24/08/2025,04:36:00,"222,92","386,11","52,08","9813,97","0,85","6204,78","11610,91","59,98","0,05","13219557,31","13219,56"
24/08/2025,04:39:00,"222,82","385,94","50,63","9825,09","0,87","5544,36","11281,51","59,95","0,05","13220048,56","13220,05"
24/08/2025,04:42:00,"222,16","384,79","39,57","7465,64","0,85","4641,13","8790,67","59,82","0,05","13220421,84","13220,42"
24/08/2025,04:45:00,"225,01","389,73","42,15","8222,30","0,87","4727,78","9484,62","60,06","0,05","13220832,96","13220,83"
24/08/2025,04:48:00,"223,88","387,77","45,06","8840,68","0,88","4859,60","10088,28","60,07","0,05","13221274,99","13221,27"
24/08/2025,04:51:00,"222,37","385,16","45,10","8258,46","0,82","5690,17","10028,97","60,00","0,05","13221687,92","13221,69"
24/08/2025,04:54:00,"222,00","384,52","50,13","9370,60","0,84","6001,95","11127,97","59,99","0,05","13222156,45","13222,16"
24/08/2025,04:57:00,"222,36","385,15","46,03","8592,02","0,84","5563,37","10235,92","59,81","0,05","13222586,05","13222,59"
24/08/2025,05:00:00,"223,02","386,28","46,95","8739,31","0,83","5767,36","10470,82","59,98","0,05","13223023,01","13223,02"
24/08/2025,05:03:00,"222,39","385,20","38,72","7385,23","0,86","4429,29","8611,63","59,85","0,05","13223392,27","13223,39"
24/08/2025,05:06:00,"222,99","386,24","38,04","7233,72","0,85","4431,37","8483,15","60,02","0,05","13223753,96","13223,75"
24/08/2025,05:09:00,"221,58","383,78","39,68","7271,12","0,83","4941,97","8791,60","60,20","0,05","13224117,52","13224,12"
24/08/2025,05:12:00,"221,43","383,53","34,48","6466,93","0,85","4059,33","7635,40","59,96","0,05","13224440,86","13224,44"
24/08/2025,05:15:00,"222,28","385,01","45,36","8625,67","0,86","5219,19","10081,77","59,87","0,05","13224872,15","13224,87"
24/08/2025,05:18:00,"222,78","385,86","45,39","8381,15","0,83","5657,59","10111,98","60,01","0,05","13225291,20","13225,29"
24/08/2025,05:21:00,"220,11","381,25","34,52","6395,51","0,84","4101,34","7597,60","60,02","0,05","13225610,98","13225,61"
24/08/2025,05:24:00,"222,09","384,66","39,36","7599,02","0,87","4320,15","8741,21","59,93","0,05","13225990,93","13225,99"
24/08/2025,05:27:00,"220,65","382,17","56,01","10134,90","0,82","7071,63","12358,16","60,12","0,05","13226497,68","13226,50"
24/08/2025,05:30:00,"223,01","386,27","39,83","7870,07","0,89","4117,51","8882,11","60,16","0,05","13226891,18","13226,89"
24/08/2025,05:33:00,"222,34","385,11","44,32","8128,14","0,82","5573,24","9855,34","60,05","0,05","13227297,59","13227,30"
24/08/2025,05:36:00,"222,58","385,51","52,48","10025,40","0,86","5996,05","11681,66","60,04","0,05","13227798,86","13227,80"
24/08/2025,05:39:00,"221,85","384,25","51,66","9461,79","0,83","6464,88","11459,50","60,01","0,05","13228271,95","13228,27"
24/08/2025,05:42:00,"221,06","382,89","51,55","9993,67","0,88","5475,48","11395,36","59,95","0,05","13228771,63","13228,77"
24/08/2025,05:45:00,"221,41","383,50","42,58","7837,87","0,83","5237,55","9426,77","60,04","0,05","13229163,52","13229,16"
24/08/2025,05:48:00,"223,42","386,97","46,10","8658,64","0,84","5579,53","10300,64","60,01","0,05","13229596,45","13229,60"
24/08/2025,05:51:00,"222,87","386,02","55,31","10218,12","0,83","6896,78","12327,84","60,03","0,05","13230107,36","13230,11"
24/08/2025,05:54:00,"223,59","387,27","45,05","8446,80","0,84","5488,50","10073,33","59,97","0,05","13230529,70","13230,53"
24/08/2025,05:57:00,"221,58","383,80","44,67","8593,62","0,87","4911,26","9898,01","59,98","0,05","13230959,38","13230,96"
24/08/2025,06:00:00,"221,27","383,26","54,97","10236,92","0,84","6569,31","12163,48","59,88","0,05","13231471,23","13231,47"
24/08/2025,06:03:00,"222,49","385,37","39,56","7418,48","0,84","4738,19","8802,51","59,98","0,05","13231842,15","13231,84"
24/08/2025,06:06:00,"222,19","384,84","49,36","9281,89","0,85","5843,53","10968,15","59,80","0,05","13232306,25","13232,31"
24/08/2025,06:09:00,"223,96","387,91","47,25","8905,01","0,84","5714,79","10581,02","59,94","0,05","13232751,50","13232,75"
24/08/2025,06:12:00,"223,02","386,28","41,24","7801,62","0,85","4869,25","9196,46","59,82","0,05","13233141,58","13233,14"
24/08/2025,06:15:00,"223,40","386,94","38,80","7471,39","0,86","4394,36","8667,88","59,95","0,05","13233515,15","13233,52"
24/08/2025,06:18:00,"222,23","384,91","36,90","6917,63","0,84","4403,59","8200,32","60,12","0,05","13233861,03","13233,86"
24/08/2025,06:21:00,"222,09","384,67","46,55","8722,98","0,84","5547,10","10337,35","59,88","0,05","13234297,18","13234,30"
24/08/2025,06:24:00,"222,03","384,56","49,84","9312,35","0,84","5979,70","11066,92","59,96","0,05","13234762,79","13234,76"
24/08/2025,06:27:00,"222,61","385,57","39,22","7554,60","0,87","4374,59","8729,77","59,94","0,05","13235140,52","13235,14"
24/08/2025,06:30:00,"222,65","385,64","46,03","8808,90","0,86","5238,75","10248,96","59,86","0,05","13235580,97","13235,58"
24/08/2025,06:33:00,"222,52","385,42","41,64","7988,13","0,86","4694,28","9265,34","60,11","0,05","13235980,38","13235,98"
24/08/2025,06:36:00,"223,00","386,25","39,40","7288,23","0,83","4907,72","8786,58","60,09","0,05","13236344,79","13236,34"
24/08/2025,06:39:00,"221,52","383,69","45,66","8382,19","0,83","5661,10","10114,79","60,10","0,05","13236763,90","13236,76"
24/08/2025,06:42:00,"222,45","385,30","47,12","8794,13","0,84","5704,26","10482,14","59,99","0,05","13237203,60","13237,20"
24/08/2025,06:45:00,"222,31","385,06","32,96","6313,49","0,86","3719,71","7327,79","59,94","0,05","13237519,28","13237,52"
24/08/2025,06:48:00,"221,84","384,24","49,64","9413,53","0,85","5715,25","11012,66","59,86","0,05","13237989,95","13237,99"
24/08/2025,06:51:00,"222,80","385,90","57,42","10808,63","0,84","6843,33","12792,88","59,92","0,05","13238530,39","13238,53"
24/08/2025,06:54:00,"222,82","385,94","49,35","9349,02","0,85","5790,01","10996,74","60,07","0,05","13238997,84","13239,00"
24/08/2025,06:57:00,"223,23","386,65","52,42","9842,57","0,84","6331,14","11702,97","59,98","0,05","13239489,96","13239,49"
24/08/2025,07:00:00,"223,27","386,72","52,54","9921,93","0,85","6256,53","11729,82","60,17","0,05","13239986,06","13239,99"
24/08/2025,07:03:00,"223,07","386,38","52,64","9704,81","0,83","6611,87","11743,09","60,02","0,05","13240471,30","13240,47"
24/08/2025,07:06:00,"222,64","385,62","39,64","7636,47","0,87","4425,80","8826,29","60,06","0,05","13240853,13","13240,85"
24/08/2025,07:09:00,"222,12","384,73","58,33","10847,46","0,84","7084,35","12955,90","59,94","0,05","13241395,50","13241,40"
24/08/2025,07:12:00,"220,71","382,29","42,91","8331,37","0,88","4505,24","9471,48","59,93","0,05","13241812,07","13241,81"
24/08/2025,07:15:00,"222,76","385,83","46,78","8888,98","0,85","5440,29","10421,65","60,05","0,05","13242256,52","13242,26"
24/08/2025,07:18:00,"224,28","388,46","45,65","8802,09","0,86","5227,41","10237,32","60,08","0,05","13242696,62","13242,70"
24/08/2025,07:21:00,"223,18","386,56","41,09","7699,91","0,84","4980,55","9170,31","60,25","0,05","13243081,62","13243,08"
24/08/2025,07:24:00,"222,59","385,54","48,11","9055,34","0,85","5717,46","10709,28","60,00","0,05","13243534,38","13243,53"
24/08/2025,07:27:00,"222,57","385,50","50,77","9536,69","0,84","6060,38","11299,41","59,91","0,05","13244011,22","13244,01"
24/08/2025,07:30:00,"222,94","386,15","35,68","6768,35","0,85","4179,01","7954,54","60,26","0,05","13244349,63","13244,35"
24/08/2025,07:33:00,"224,69","389,17","47,34","8997,96","0,85","5672,46","10636,73","60,22","0,05","13244799,53","13244,80"
24/08/2025,07:36:00,"222,54","385,46","42,03","8099,71","0,87","4677,06","9353,09","59,95","0,05","13245204,52","13245,20"
24/08/2025,07:39:00,"223,47","387,06","35,09","6661,05","0,85","4136,67","7841,02","60,01","0,05","13245537,57","13245,54"
24/08/2025,07:42:00,"222,33","385,08","47,96","8801,03","0,83","6019,63","10662,74","60,06","0,05","13245977,62","13245,98"
24/08/2025,07:45:00,"222,01","384,54","45,24","8411,58","0,84","5488,15","10043,62","60,02","0,05","13246398,20","13246,40"
24/08/2025,07:48:00,"222,62","385,60","44,49","8370,27","0,85","5296,81","9905,43","60,04","0,05","13246816,71","13246,82"
24/08/2025,07:51:00,"221,64","383,89","36,77","6910,34","0,85","4321,52","8150,36","60,09","0,05","13247162,23","13247,16"
24/08/2025,07:54:00,"222,00","384,51","45,69","8722,65","0,86","5176,82","10143,18","60,00","0,05","13247598,36","13247,60"
24/08/2025,07:57:00,"222,23","384,92","40,09","7546,96","0,85","4733,07","8908,35","60,08","0,05","13247975,71","13247,98"
24/08/2025,08:00:00,"224,01","388,00","72,72","14894,36","0,91","6599,57","16290,98","59,86","0,05","13248720,43","13248,72"
24/08/2025,08:03:00,"222,62","385,59","108,16","21715,53","0,90","10400,35","24077,61","60,21","0,05","13249806,21","13249,81"
24/08/2025,08:06:00,"223,14","386,49","92,46","18592,96","0,90","8941,31","20631,17","59,97","0,05","13250735,85","13250,74"
24/08/2025,08:09:00,"223,15","386,51","77,89","15198,09","0,87","8432,87","17380,89","60,05","0,05","13251495,76","13251,50"
24/08/2025,08:12:00,"223,07","386,36","82,94","16533,23","0,89","8305,06","18501,94","60,14","0,05","13252322,42","13252,32"
24/08/2025,08:15:00,"221,45","383,57","99,08","19573,39","0,89","9917,07","21942,33","60,06","0,05","13253301,09","13253,30"
24/08/2025,08:18:00,"222,14","384,76","75,17","15415,00","0,92","6421,24","16698,94","60,11","0,05","13254071,84","13254,07"
24/08/2025,08:21:00,"222,03","384,57","79,48","16208,65","0,92","6977,27","17646,61","60,07","0,05","13254882,27","13254,88"
24/08/2025,08:24:00,"224,04","388,05","96,12","19434,16","0,90","9277,45","21535,03","60,00","0,05","13255853,98","13255,85"
24/08/2025,08:27:00,"224,11","388,17","86,39","17360,12","0,90","8569,34","19359,94","60,04","0,05","13256721,99","13256,72"
24/08/2025,08:30:00,"223,72","387,49","79,01","15913,52","0,90","7696,16","17676,85","60,24","0,05","13257517,66","13257,52"
24/08/2025,08:33:00,"221,79","384,15","90,91","17451,19","0,87","10098,08","20162,23","59,96","0,05","13258390,22","13258,39"
24/08/2025,08:36:00,"221,88","384,30","76,38","15430,04","0,91","7007,43","16946,69","59,76","0,05","13259161,72","13259,16"
24/08/2025,08:39:00,"223,51","387,13","70,35","14439,17","0,92","6222,37","15722,83","60,08","0,05","13259883,68","13259,88"
24/08/2025,08:42:00,"222,46","385,31","76,39","14841,61","0,87","8277,05","16993,62","60,04","0,05","13260625,76","13260,63"
24/08/2025,08:45:00,"223,39","386,93","72,98","14913,24","0,91","6585,29","16302,47","59,99","0,05","13261371,43","13261,37"
24/08/2025,08:48:00,"223,03","386,29","79,91","16174,58","0,91","7481,61","17821,10","60,09","0,05","13262180,15","13262,18"
24/08/2025,08:51:00,"222,36","385,13","84,77","17045,09","0,90","8046,04","18848,71","60,09","0,05","13263032,41","13263,03"
24/08/2025,08:54:00,"221,08","382,92","87,04","17032,40","0,89","8954,87","19242,98","59,89","0,05","13263884,03","13263,88"
24/08/2025,08:57:00,"221,65","383,92","90,73","17582,07","0,87","9763,28","20110,96","60,20","0,05","13264763,13","13264,76"
24/08/2025,09:00:00,"223,15","386,51","95,42","19464,81","0,91","8633,79","21293,68","60,07","0,05","13265736,37","13265,74"
24/08/2025,09:03:00,"220,88","382,58","87,56","17709,33","0,92","7770,66","19339,17","59,72","0,05","13266621,84","13266,62"
24/08/2025,09:06:00,"220,44","381,82","86,58","17357,20","0,91","7935,69","19085,27","60,22","0,05","13267489,70","13267,49"
24/08/2025,09:09:00,"222,95","386,16","86,83","16998,93","0,88","9261,25","19358,06","59,99","0,05","13268339,65","13268,34"
24/08/2025,09:12:00,"223,24","386,67","101,32","20658,14","0,91","9209,34","22617,93","59,87","0,05","13269372,55","13269,37"
24/08/2025,09:15:00,"224,60","389,03","93,52","18276,31","0,87","10351,92","21004,42","59,94","0,05","13270286,37","13270,29"
24/08/2025,09:18:00,"221,00","382,79","62,76","12729,59","0,92","5508,85","13870,46","60,08","0,05","13270922,85","13270,92"
24/08/2025,09:21:00,"222,54","385,45","72,95","14534,28","0,90","7230,36","16233,40","60,07","0,05","13271649,56","13271,65"
24/08/2025,09:24:00,"223,09","386,41","72,42","14292,63","0,88","7535,51","16157,45","59,90","0,05","13272364,19","13272,36"
24/08/2025,09:27:00,"221,66","383,93","87,82","18097,02","0,93","7173,97","19467,10","60,06","0,05","13273269,04","13273,27"
24/08/2025,09:30:00,"222,12","384,72","72,71","14692,13","0,91","6705,49","16149,99","60,31","0,05","13274003,65","13274,00"
24/08/2025,09:33:00,"222,17","384,81","65,15","13084,70","0,90","6188,06","14474,17","60,00","0,05","13274657,88","13274,66"
24/08/2025,09:36:00,"223,63","387,34","85,73","17975,69","0,94","6667,76","19172,49","60,00","0,05","13275556,67","13275,56"
24/08/2025,09:39:00,"223,70","387,46","79,30","16560,42","0,93","6361,54","17740,26","59,88","0,05","13276384,69","13276,38"
24/08/2025,09:42:00,"223,74","387,53","88,26","18164,85","0,92","7743,97","19746,67","59,93","0,05","13277292,93","13277,29"
24/08/2025,09:45:00,"223,41","386,95","77,46","15878,27","0,92","6878,75","17304,24","60,01","0,05","13278086,85","13278,09"
24/08/2025,09:48:00,"222,73","385,78","77,92","15776,51","0,91","7233,39","17355,69","60,11","0,05","13278875,67","13278,88"
24/08/2025,09:51:00,"222,84","385,98","86,11","17749,36","0,92","7294,43","19189,80","60,08","0,05","13279763,14","13279,76"
24/08/2025,09:54:00,"222,40","385,20","72,21","14350,68","0,89","7208,81","16059,54","59,99","0,05","13280480,67","13280,48"
24/08/2025,09:57:00,"221,48","383,62","95,72","18775,97","0,89","9843,02","21199,57","60,05","0,05","13281419,47","13281,42"
24/08/2025,10:00:00,"222,77","385,85","78,05","15323,70","0,88","8217,19","17387,86","59,87","0,05","13282185,66","13282,19"
24/08/2025,10:03:00,"223,74","387,52","104,95","21065,41","0,90","10373,58","23481,11","60,00","0,05","13283238,93","13283,24"
24/08/2025,10:06:00,"220,98","382,76","98,88","20044,68","0,92","8698,53","21850,71","60,02","0,05","13284241,16","13284,24"
24/08/2025,10:09:00,"221,74","384,06","89,30","17933,03","0,91","8398,04","19802,04","60,00","0,05","13285137,81","13285,14"
24/08/2025,10:12:00,"222,11","384,71","80,25","16072,48","0,90","7708,36","17825,36","60,03","0,05","13285941,44","13285,94"
24/08/2025,10:15:00,"222,05","384,60","78,90","16089,10","0,92","6932,26","17519,00","59,93","0,05","13286745,89","13286,75"
24/08/2025,10:18:00,"222,48","385,35","95,73","18700,84","0,88","10193,97","21298,79","60,00","0,05","13287680,93","13287,68"
24/08/2025,10:21:00,"224,40","388,68","73,65","14620,93","0,88","7707,87","16528,24","59,94","0,05","13288411,98","13288,41"
24/08/2025,10:24:00,"220,60","382,08","91,84","18186,03","0,90","8930,79","20260,57","60,00","0,05","13289321,28","13289,32"
24/08/2025,10:27:00,"222,53","385,43","74,68","14701,58","0,88","7749,32","16618,92","60,04","0,05","13290056,36","13290,06"
24/08/2025,10:30:00,"224,59","389,00","80,53","16515,44","0,91","7373,36","18086,63","60,08","0,05","13290882,13","13290,88"
24/08/2025,10:33:00,"222,40","385,21","74,54","14907,63","0,90","7249,58","16576,90","59,92","0,05","13291627,51","13291,63"
24/08/2025,10:36:00,"222,84","385,97","78,11","15192,40","0,87","8495,59","17406,44","59,89","0,05","13292387,13","13292,39"
24/08/2025,10:39:00,"223,17","386,54","101,60","20423,51","0,90","9849,97","22674,69","60,14","0,05","13293408,31","13293,41"
24/08/2025,10:42:00,"224,61","389,03","99,98","20549,59","0,92","9055,85","22456,49","59,79","0,05","13294435,79","13294,44"
24/08/2025,10:45:00,"223,69","387,44","93,45","18238,76","0,87","10212,63","20903,36","59,95","0,05","13295347,73","13295,35"
24/08/2025,10:48:00,"223,68","387,43","102,79","20865,15","0,91","9657,24","22991,67","60,10","0,05","13296390,98","13296,39"
