Data,Horário,Tensao_Fase_C,Tensao_De_Linha_CA,Corrente_Fase_C,Potencia_Ativa_Fase_C,fator_De_Potencia_Fase_C,Potencia_Reativa_Fase_C,Potencia_Aparente_Fase_C,Frequencia_Fase_C,Intervalos em Hora,C (Wh),C (kWh)
13/06/2025,08:09:00,"221,84","384,24","545,28","108935,61","0,90","52590,51","120965,82","60,05","0,05","34655113,83","34655,11"
13/06/2025,08:12:00,"222,35","385,12","547,74","105817,89","0,87","60292,57","121789,24","60,02","0,05","34660404,72","34660,40"
13/06/2025,08:15:00,"224,11","388,17","503,95","102129,07","0,90","48218,68","112939,75","59,95","0,05","34665511,18","34665,51"
13/06/2025,08:18:00,"221,80","384,16","478,75","97290,05","0,92","42543,71","106185,31","60,08","0,05","34670375,68","34670,38"
13/06/2025,08:21:00,"222,12","384,72","453,51","92609,27","0,92","39627,93","100731,57","59,95","0,05","34675006,14","34675,01"
13/06/2025,08:24:00,"223,01","386,27","531,25","108387,04","0,91","47843,14","118476,65","59,92","0,05","34680425,50","34680,43"
13/06/2025,08:27:00,"221,56","383,75","512,13","103981,87","0,92","45407,73","113464,05","59,98","0,05","34685624,59","34685,62"
13/06/2025,08:30:00,"221,78","384,14","468,09","95519,04","0,92","40662,92","103814,07","60,06","0,05","34690400,54","34690,40"
13/06/2025,08:33:00,"221,34","383,37","533,73","106518,11","0,90","51084,00","118134,17","59,94","0,05","34695726,45","34695,73"
13/06/2025,08:36:00,"222,43","385,26","449,85","89466,50","0,89","44807,24","100059,70","59,98","0,05","34700199,77","34700,20"
13/06/2025,08:39:00,"224,22","388,36","459,35","93865,72","0,91","42392,06","102994,46","60,03","0,05","34704893,06","34704,89"
13/06/2025,08:42:00,"222,31","385,05","488,52","98473,47","0,91","45799,36","108602,97","59,85","0,05","34709816,73","34709,82"
13/06/2025,08:45:00,"224,00","387,98","485,15","96218,05","0,89","50518,16","108673,82","59,95","0,05","34714627,63","34714,63"
13/06/2025,08:48:00,"222,42","385,25","489,35","95510,20","0,88","52196,91","108842,62","59,74","0,05","34719403,14","34719,40"
13/06/2025,08:51:00,"223,99","387,97","470,71","95547,00","0,91","44583,00","105436,58","60,30","0,05","34724180,49","34724,18"
13/06/2025,08:54:00,"223,29","386,76","500,26","99055,75","0,89","51636,15","111706,46","60,05","0,05","34729133,28","34729,13"
13/06/2025,08:57:00,"222,19","384,85","475,08","96731,83","0,92","42258,24","105559,49","60,13","0,05","34733969,87","34733,97"
13/06/2025,09:00:00,"221,60","383,83","461,24","92724,49","0,91","43008,03","102213,12","59,87","0,05","34738606,10","34738,61"
13/06/2025,09:03:00,"221,48","383,61","538,78","104632,70","0,88","57364,22","119325,84","60,15","0,05","34743837,73","34743,84"
13/06/2025,09:06:00,"223,50","387,12","549,67","110198,94","0,90","54305,36","122853,08","60,15","0,05","34749347,68","34749,35"
13/06/2025,09:09:00,"222,90","386,08","503,56","101636,77","0,91","47629,78","112243,62","60,11","0,05","34754429,52","34754,43"
13/06/2025,09:12:00,"222,91","386,09","475,37","94796,03","0,89","47348,33","105962,98","60,01","0,05","34759169,32","34759,17"
13/06/2025,09:15:00,"223,41","386,96","500,97","98913,56","0,88","52370,32","111922,04","60,05","0,05","34764115,00","34764,11"
13/06/2025,09:18:00,"221,33","383,35","463,81","93953,50","0,92","41358,30","102653,64","60,07","0,05","34768812,67","34768,81"
13/06/2025,09:21:00,"220,68","382,23","529,64","105119,75","0,90","51100,03","116881,89","60,09","0,05","34774068,66","34774,07"
13/06/2025,09:24:00,"219,78","380,67","562,25","110526,69","0,89","55261,27","123571,67","59,98","0,05","34779594,99","34779,59"
13/06/2025,09:27:00,"223,64","387,36","488,13","97396,46","0,89","49310,86","109167,90","60,21","0,05","34784464,82","34784,46"
13/06/2025,09:30:00,"223,08","386,38","501,27","99540,29","0,89","50946,76","111820,58","59,99","0,05","34789441,83","34789,44"
13/06/2025,09:33:00,"221,43","383,52","538,43","108214,70","0,91","50032,36","119221,05","59,94","0,05","34794852,57","34794,85"
13/06/2025,09:36:00,"223,58","387,25","470,77","93275,69","0,89","48767,68","105255,13","60,04","0,05","34799516,35","34799,52"
13/06/2025,09:39:00,"220,87","382,56","506,45","99637,61","0,89","50840,19","111858,74","60,04","0,05","34804498,23","34804,50"
13/06/2025,09:42:00,"222,82","385,93","487,38","100105,82","0,92","42092,30","108595,29","59,84","0,05","34809503,52","34809,50"
13/06/2025,09:45:00,"223,62","387,32","560,39","113052,83","0,90","54057,58","125312,27","59,95","0,05","34815156,16","34815,16"
13/06/2025,09:48:00,"222,83","385,95","569,90","112504,91","0,89","58896,66","126988,86","59,79","0,05","34820781,41","34820,78"
13/06/2025,09:51:00,"220,11","381,24","501,68","100425,32","0,91","45915,72","110424,18","60,02","0,05","34825802,68","34825,80"
13/06/2025,09:54:00,"221,84","384,23","455,17","91767,63","0,91","42123,76","100973,81","59,88","0,05","34830391,06","34830,39"
13/06/2025,09:57:00,"221,66","383,92","495,73","101035,27","0,92","43195,49","109881,65","60,05","0,05","34835442,82","34835,44"
13/06/2025,10:00:00,"221,25","383,21","521,06","106889,10","0,93","43184,44","115283,02","60,21","0,05","34840787,28","34840,79"
13/06/2025,10:03:00,"222,24","384,93","512,88","104899,28","0,92","44585,43","113981,22","59,81","0,05","34846032,24","34846,03"
13/06/2025,10:06:00,"222,62","385,58","509,36","100596,18","0,89","52325,21","113391,00","59,89","0,05","34851062,05","34851,06"
13/06/2025,10:09:00,"222,69","385,71","549,28","106861,33","0,87","59521,03","122319,65","59,84","0,05","34856405,12","34856,41"
13/06/2025,10:12:00,"221,52","383,68","442,17","90241,12","0,92","38084,80","97948,52","60,14","0,05","34860917,17","34860,92"
13/06/2025,10:15:00,"222,66","385,66","465,99","96355,64","0,93","38491,44","103759,34","60,01","0,05","34865734,95","34865,73"
13/06/2025,10:18:00,"222,65","385,64","448,38","90735,83","0,91","41636,70","99832,89","60,22","0,05","34870271,75","34870,27"
13/06/2025,10:21:00,"221,51","383,67","493,27","97619,06","0,89","49088,57","109266,50","60,03","0,05","34875152,70","34875,15"
13/06/2025,10:24:00,"220,75","382,36","499,86","96402,11","0,87","53694,11","110346,83","60,15","0,05","34879972,80","34879,97"
13/06/2025,10:27:00,"221,29","383,29","558,08","111852,09","0,91","52349,85","123496,55","59,95","0,05","34885565,41","34885,57"
13/06/2025,10:30:00,"223,54","387,19","553,02","109096,19","0,88","58147,44","123624,85","60,21","0,05","34891020,22","34891,02"
13/06/2025,10:33:00,"223,17","386,54","518,48","103624,91","0,90","51478,86","115707,37","59,93","0,05","34896201,46","34896,20"
13/06/2025,10:36:00,"222,39","385,19","510,89","102476,47","0,90","49063,79","113616,38","59,92","0,05","34901325,29","34901,33"
13/06/2025,10:39:00,"222,03","384,56","493,83","101473,49","0,93","41533,88","109644,57","59,88","0,05","34906398,96","34906,40"
13/06/2025,10:42:00,"221,36","383,41","536,86","108628,48","0,91","48195,96","118840,22","60,04","0,05","34911830,39","34911,83"
13/06/2025,10:45:00,"223,94","387,88","474,11","94756,04","0,89","47897,01","106173,59","59,97","0,05","34916568,19","34916,57"
13/06/2025,10:48:00,"221,70","384,00","477,18","95714,64","0,90","45062,81","105792,01","60,05","0,05","34921353,92","34921,35"
13/06/2025,10:51:00,"223,50","387,12","499,57","97446,73","0,87","54510,85","111657,05","59,99","0,05","34926226,26","34926,23"
13/06/2025,10:54:00,"224,53","388,90","503,20","104121,64","0,92","43868,12","112985,52","60,15","0,05","34931432,34","34931,43"
13/06/2025,10:57:00,"222,09","384,66","479,99","92195,26","0,86","53507,69","106597,56","59,90","0,05","34936042,10","34936,04"
13/06/2025,11:00:00,"221,97","384,46","517,18","104737,83","0,91","46995,31","114797,96","60,02","0,05","34941278,99","34941,28"
13/06/2025,11:03:00,"221,43","383,53","447,23","89471,40","0,90","42453,92","99032,65","60,05","0,05","34945752,56","34945,75"
13/06/2025,11:06:00,"223,38","386,90","491,33","102697,42","0,94","38718,68","109753,80","59,98","0,05","34950887,43","34950,89"
13/06/2025,11:09:00,"222,04","384,58","522,08","103947,68","0,90","51313,50","115923,23","59,96","0,05","34956084,82","34956,08"
13/06/2025,11:12:00,"223,45","387,03","566,45","111191,63","0,88","60479,36","126575,40","59,96","0,05","34961644,40","34961,64"
13/06/2025,11:15:00,"221,73","384,05","565,70","111056,74","0,89","58308,09","125432,98","60,23","0,05","34967197,24","34967,20"
13/06/2025,11:18:00,"221,20","383,14","487,40","96593,61","0,90","47893,55","107815,21","59,95","0,05","34972026,92","34972,03"
13/06/2025,11:21:00,"221,40","383,48","491,22","99065,31","0,91","44878,18","108756,55","60,05","0,05","34976980,18","34976,98"
13/06/2025,11:24:00,"222,25","384,95","437,84","86656,10","0,89","44269,87","97309,31","60,10","0,05","34981312,99","34981,31"
13/06/2025,11:27:00,"223,09","386,41","538,69","107236,84","0,89","54245,22","120176,06","59,90","0,05","34986674,83","34986,67"
13/06/2025,11:30:00,"222,37","385,16","477,81","96842,36","0,91","43710,50","106249,94","59,96","0,05","34991516,95","34991,52"
13/06/2025,11:33:00,"222,57","385,50","536,25","106627,81","0,89","53627,27","119353,98","60,01","0,05","34996848,34","34996,85"
13/06/2025,11:36:00,"221,91","384,36","461,54","91148,78","0,89","46711,31","102420,93","60,13","0,05","35001405,78","35001,41"
13/06/2025,11:39:00,"222,48","385,35","510,38","101689,70","0,90","50524,20","113549,51","60,14","0,05","35006490,26","35006,49"
13/06/2025,11:42:00,"224,57","388,97","566,38","114663,53","0,90","55047,35","127192,51","59,98","0,05","35012223,44","35012,22"
13/06/2025,11:45:00,"223,29","386,74","555,33","108625,77","0,88","59796,30","123996,59","60,05","0,05","35017654,73","35017,65"
13/06/2025,11:48:00,"219,55","380,27","473,62","95451,43","0,92","41248,27","103982,67","59,98","0,05","35022427,30","35022,43"
13/06/2025,11:51:00,"224,65","389,11","508,17","99577,97","0,87","55829,30","114160,78","59,93","0,05","35027406,20","35027,41"
13/06/2025,11:54:00,"221,21","383,15","509,79","104264,95","0,92","42967,22","112771,28","60,06","0,05","35032619,44","35032,62"
13/06/2025,11:57:00,"224,29","388,49","454,56","92350,15","0,91","43199,39","101954,59","59,80","0,05","35037236,95","35037,24"
13/06/2025,12:00:00,"222,80","385,90","528,78","104132,09","0,88","55096,41","117809,62","60,01","0,05","35042443,56","35042,44"
13/06/2025,12:03:00,"222,32","385,06","538,10","106407,10","0,89","54666,42","119628,13","60,05","0,05","35047763,91","35047,76"
13/06/2025,12:06:00,"222,31","385,05","455,63","90058,97","0,89","46361,19","101291,55","60,05","0,05","35052266,86","35052,27"
13/06/2025,12:09:00,"221,36","383,40","468,81","92620,60","0,89","46802,94","103774,23","59,97","0,05","35056897,89","35056,90"
13/06/2025,12:12:00,"221,62","383,86","510,52","103473,54","0,91","45762,65","113141,48","59,90","0,05","35062071,57","35062,07"
13/06/2025,12:15:00,"224,88","389,50","512,36","102100,00","0,89","53392,61","115217,97","60,04","0,05","35067176,57","35067,18"
13/06/2025,12:18:00,"223,62","387,32","510,38","102350,88","0,90","50503,10","114132,67","60,18","0,05","35072294,11","35072,29"
13/06/2025,12:21:00,"221,17","383,09","449,59","91836,19","0,92","38133,14","99438,53","60,05","0,05","35076885,92","35076,89"
13/06/2025,12:24:00,"223,22","386,63","458,86","93325,10","0,91","42214,39","102428,65","59,95","0,05","35081552,18","35081,55"
13/06/2025,12:27:00,"221,64","383,88","469,34","94556,40","0,91","43355,34","104022,11","59,93","0,05","35086280,00","35086,28"
13/06/2025,12:30:00,"222,18","384,82","587,65","112839,74","0,86","65677,07","130561,42","60,05","0,05","35091921,98","35091,92"
13/06/2025,12:33:00,"221,00","382,78","437,82","89825,14","0,93","35960,96","96756,12","59,97","0,05","35096413,24","35096,41"
13/06/2025,12:36:00,"221,30","383,31","556,66","111628,86","0,91","52106,47","123191,27","59,91","0,05","35101994,68","35101,99"
13/06/2025,12:39:00,"221,20","383,12","531,88","103522,13","0,88","55898,07","117649,59","59,97","0,05","35107170,79","35107,17"
13/06/2025,12:42:00,"220,28","381,54","521,20","101587,64","0,88","53490,10","114809,58","60,09","0,05","35112250,17","35112,25"
13/06/2025,12:45:00,"223,59","387,27","461,71","92638,31","0,90","45558,91","103235,03","59,88","0,05","35116882,09","35116,88"
13/06/2025,12:48:00,"220,89","382,60","493,31","98437,74","0,90","46735,77","108968,90","59,99","0,05","35121803,97","35121,80"
13/06/2025,12:51:00,"222,31","385,06","503,56","98926,79","0,88","52404,14","111949,56","60,11","0,05","35126750,31","35126,75"
13/06/2025,12:54:00,"220,98","382,74","533,64","105376,90","0,89","52923,48","117920,25","59,97","0,05","35132019,16","35132,02"
13/06/2025,12:57:00,"221,62","383,86","455,43","91805,88","0,91","41939,64","100931,92","60,04","0,05","35136609,45","35136,61"
13/06/2025,13:00:00,"221,81","384,19","757,27","154343,59","0,92","66282,21","167974,03","59,85","0,05","35144326,63","35144,33"
13/06/2025,13:03:00,"223,61","387,30","714,01","142174,56","0,89","72647,13","159659,67","59,82","0,05","35151435,36","35151,44"
13/06/2025,13:06:00,"223,29","386,75","708,34","141969,28","0,90","69724,11","158166,78","59,85","0,05","35158533,82","35158,53"
13/06/2025,13:09:00,"222,15","384,78","693,99","137735,21","0,89","69268,22","154172,22","60,08","0,05","35165420,58","35165,42"
13/06/2025,13:12:00,"222,83","385,95","764,23","151662,44","0,89","77450,53","170294,10","60,22","0,05","35173003,71","35173,00"
13/06/2025,13:15:00,"222,96","386,18","746,20","151533,56","0,91","68687,73","166374,35","60,01","0,05","35180580,38","35180,58"
13/06/2025,13:18:00,"222,62","385,58","631,81","130841,15","0,93","51609,24","140651,77","59,90","0,05","35187122,44","35187,12"
13/06/2025,13:21:00,"221,99","384,51","767,48","157575,21","0,92","64794,46","170376,84","60,07","0,05","35195001,20","35195,00"
13/06/2025,13:24:00,"222,95","386,16","746,92","153562,19","0,92","64420,28","166527,23","59,94","0,05","35202679,31","35202,68"
13/06/2025,13:27:00,"222,75","385,81","759,59","151128,04","0,89","76078,41","169196,95","60,02","0,05","35210235,71","35210,24"
13/06/2025,13:30:00,"223,62","387,32","772,47","156074,68","0,90","74024,48","172739,49","60,08","0,05","35218039,45","35218,04"
13/06/2025,13:33:00,"222,66","385,67","667,08","139153,50","0,94","51950,54","148534,69","59,94","0,05","35224997,12","35225,00"
13/06/2025,13:36:00,"225,42","390,43","782,82","165256,19","0,94","61881,00","176462,08","60,13","0,05","35233259,93","35233,26"
13/06/2025,13:39:00,"222,62","385,58","760,41","154256,30","0,91","69717,50","169279,46","59,94","0,05","35240972,75","35240,97"
13/06/2025,13:42:00,"222,05","384,60","744,23","155433,08","0,94","56127,46","165256,57","59,98","0,05","35248744,40","35248,74"
13/06/2025,13:45:00,"220,41","381,77","733,83","148277,86","0,92","64620,73","161747,22","60,09","0,05","35256158,29","35256,16"
13/06/2025,13:48:00,"222,39","385,19","768,74","155707,16","0,91","70586,21","170959,45","60,03","0,05","35263943,65","35263,94"
13/06/2025,13:51:00,"219,62","380,39","740,34","152695,13","0,94","55857,89","162591,23","60,00","0,05","35271578,41","35271,58"
13/06/2025,13:54:00,"224,69","389,18","685,60","141549,45","0,92","60780,46","154047,11","60,09","0,05","35278655,88","35278,66"
13/06/2025,13:57:00,"222,24","384,92","667,17","141541,76","0,95","44150,60","148267,81","59,87","0,05","35285732,97","35285,73"
13/06/2025,14:00:00,"223,74","387,53","702,76","145822,94","0,93","58810,74","157235,59","59,84","0,05","35293024,12","35293,02"
13/06/2025,14:03:00,"222,23","384,91","774,46","158776,03","0,92","66413,09","172106,15","60,00","0,05","35300962,92","35300,96"
13/06/2025,14:06:00,"221,99","384,50","630,81","131751,43","0,94","47448,20","140034,89","59,89","0,05","35307550,49","35307,55"
13/06/2025,14:09:00,"222,14","384,75","722,77","151956,43","0,95","51832,87","160553,42","59,79","0,05","35315148,31","35315,15"
13/06/2025,14:12:00,"222,13","384,74","701,91","143935,27","0,92","59935,54","155915,46","59,92","0,05","35322345,07","35322,35"
13/06/2025,14:15:00,"221,78","384,13","732,16","149886,99","0,92","62454,64","162378,24","59,82","0,05","35329839,42","35329,84"
13/06/2025,14:18:00,"222,40","385,20","703,17","145016,41","0,93","58534,40","156384,26","60,04","0,05","35337090,24","35337,09"
13/06/2025,14:21:00,"222,63","385,60","773,59","156940,23","0,91","70920,55","172220,68","60,02","0,05","35344937,26","35344,94"
13/06/2025,14:24:00,"223,15","386,51","722,08","146528,09","0,91","67031,11","161132,40","59,89","0,05","35352263,66","35352,26"
13/06/2025,14:27:00,"224,51","388,86","664,31","136587,18","0,92","59894,53","149142,25","59,81","0,05","35359093,02","35359,09"
13/06/2025,14:30:00,"222,91","386,09","692,54","144564,30","0,94","54149,55","154372,96","59,89","0,05","35366321,23","35366,32"
13/06/2025,14:33:00,"222,55","385,48","739,08","153048,35","0,93","60265,60","164486,29","60,05","0,05","35373973,65","35373,97"
13/06/2025,14:36:00,"222,66","385,66","735,38","151353,73","0,92","62472,94","163740,10","60,00","0,05","35381541,34","35381,54"
13/06/2025,14:39:00,"224,41","388,70","742,15","153428,24","0,92","64792,35","166548,11","59,95","0,05","35389212,75","35389,21"
13/06/2025,14:42:00,"221,50","383,65","707,24","146161,25","0,93","56370,17","156654,74","60,18","0,05","35396520,81","35396,52"
13/06/2025,14:45:00,"223,10","386,42","665,70","138780,87","0,93","52893,44","148518,84","59,71","0,05","35403459,86","35403,46"
13/06/2025,14:48:00,"221,22","383,17","869,86","170885,22","0,89","88474,89","192430,67","59,95","0,05","35412004,12","35412,00"
13/06/2025,14:51:00,"222,40","385,20","719,79","148446,53","0,93","59906,19","160078,49","59,96","0,05","35419426,44","35419,43"
13/06/2025,14:54:00,"222,59","385,54","714,90","146339,52","0,92","62514,67","159133,09","59,98","0,05","35426743,42","35426,74"
13/06/2025,14:57:00,"222,09","384,67","646,61","131317,50","0,91","58119,35","143604,12","60,04","0,05","35433309,29","35433,31"
13/06/2025,15:00:00,"222,16","384,80","821,91","165865,02","0,91","76363,15","182599,38","60,02","0,05","35441602,55","35441,60"
13/06/2025,15:03:00,"222,86","386,01","712,24","149832,93","0,94","52406,28","158733,50","60,03","0,05","35449094,19","35449,09"
13/06/2025,15:06:00,"221,08","382,92","688,22","139642,47","0,92","60415,40","152151,37","60,19","0,05","35456076,31","35456,08"
13/06/2025,15:09:00,"222,86","386,01","783,95","159881,93","0,92","70442,39","174712,23","60,16","0,05","35464070,41","35464,07"
13/06/2025,15:12:00,"221,10","382,96","717,07","143987,10","0,91","66364,34","158544,98","60,02","0,05","35471269,77","35471,27"
13/06/2025,15:15:00,"222,05","384,61","777,79","162795,53","0,94","57677,63","172711,02","60,05","0,05","35479409,54","35479,41"
13/06/2025,15:18:00,"222,88","386,03","758,50","156519,71","0,93","63877,05","169052,35","59,99","0,05","35487235,53","35487,24"
13/06/2025,15:21:00,"222,98","386,22","748,20","150941,70","0,90","71070,25","166836,38","59,76","0,05","35494782,61","35494,78"
13/06/2025,15:24:00,"221,99","384,50","791,64","156761,29","0,89","79432,67","175737,45","59,93","0,05","35502620,68","35502,62"
13/06/2025,15:27:00,"223,54","387,17","778,74","163910,55","0,94","58614,07","174075,49","60,10","0,05","35510816,21","35510,82"
13/06/2025,15:30:00,"222,53","385,43","785,94","155586,07","0,89","79874,60","174891,33","59,87","0,05","35518595,51","35518,60"
13/06/2025,15:33:00,"223,20","386,60","698,00","148134,42","0,95","48257,29","155796,57","59,99","0,05","35526002,23","35526,00"
13/06/2025,15:36:00,"222,07","384,63","712,64","146689,53","0,93","59388,72","158255,61","60,02","0,05","35533336,71","35533,34"
13/06/2025,15:39:00,"221,25","383,22","717,30","145534,88","0,92","63296,57","158703,68","59,90","0,05","35540613,45","35540,61"
13/06/2025,15:42:00,"222,52","385,42","814,26","163440,72","0,90","78212,80","181190,82","59,98","0,05","35548785,49","35548,79"
13/06/2025,15:45:00,"221,13","383,02","704,36","141994,80","0,91","64017,82","155758,80","59,96","0,05","35555885,23","35555,89"
13/06/2025,15:48:00,"223,68","387,43","773,50","159191,01","0,92","67779,09","173019,61","60,00","0,05","35563844,78","35563,84"
13/06/2025,15:51:00,"222,53","385,43","749,36","153256,56","0,92","65722,14","166754,23","60,13","0,05","35571507,60","35571,51"
13/06/2025,15:54:00,"223,21","386,61","729,49","151386,36","0,93","59957,22","162827,20","59,94","0,05","35579076,92","35579,08"
13/06/2025,15:57:00,"221,84","384,23","819,04","163364,66","0,90","79524,89","181692,65","59,84","0,05","35587245,16","35587,25"
13/06/2025,16:00:00,"222,29","385,02","662,66","135436,89","0,92","57925,96","147304,34","59,98","0,05","35594017,00","35594,02"
13/06/2025,16:03:00,"223,32","386,81","736,62","150588,13","0,92","66220,03","164504,94","59,91","0,05","35601546,41","35601,55"
13/06/2025,16:06:00,"222,85","385,99","667,29","140614,77","0,95","48391,48","148708,60","59,95","0,05","35608577,15","35608,58"
13/06/2025,16:09:00,"223,19","386,57","683,16","142893,29","0,94","53190,33","152471,97","60,08","0,05","35615721,81","35615,72"
13/06/2025,16:12:00,"223,92","387,84","775,35","158190,99","0,91","71537,58","173614,56","59,94","0,05","35623631,36","35623,63"
13/06/2025,16:15:00,"223,46","387,04","751,89","151579,39","0,90","72473,00","168013,83","60,00","0,05","35631210,33","35631,21"
13/06/2025,16:18:00,"221,38","383,44","793,79","160281,89","0,91","72050,05","175731,31","60,00","0,05","35639224,42","35639,22"
13/06/2025,16:21:00,"220,99","382,77","705,55","144802,00","0,93","57827,02","155921,72","60,06","0,05","35646464,52","35646,46"
13/06/2025,16:24:00,"223,81","387,64","723,25","148310,02","0,92","64849,58","161868,25","59,90","0,05","35653880,02","35653,88"
13/06/2025,16:27:00,"221,31","383,31","788,31","159961,33","0,92","69629,15","174458,72","59,89","0,05","35661878,09","35661,88"
13/06/2025,16:30:00,"221,60","383,82","717,49","145347,28","0,91","64445,32","158993,81","60,10","0,05","35669145,45","35669,15"
13/06/2025,16:33:00,"222,43","385,27","717,92","141966,87","0,89","73116,13","159688,95","59,96","0,05","35676243,80","35676,24"
13/06/2025,16:36:00,"223,59","387,28","829,36","169296,56","0,91","75675,38","185440,26","60,13","0,05","35684708,63","35684,71"
13/06/2025,16:39:00,"223,30","386,77","678,98","134812,74","0,89","69376,38","151616,48","59,92","0,05","35691449,26","35691,45"
13/06/2025,16:42:00,"222,86","386,00","697,89","143327,12","0,92","60389,11","155529,76","59,86","0,05","35698615,62","35698,62"
13/06/2025,16:45:00,"222,41","385,22","757,66","157883,64","0,94","58896,71","168511,32","60,05","0,05","35706509,80","35706,51"
13/06/2025,16:48:00,"222,36","385,13","824,72","168540,82","0,92","72268,33","183381,35","59,90","0,05","35714936,84","35714,94"
13/06/2025,16:51:00,"221,97","384,47","685,41","136918,27","0,90","66335,65","152141,48","59,86","0,05","35721782,76","35721,78"
13/06/2025,16:54:00,"222,77","385,85","729,89","154262,53","0,95","51385,63","162595,86","60,01","0,05","35729495,88","35729,50"
13/06/2025,16:57:00,"222,29","385,02","828,56","168131,43","0,91","75206,19","184185,09","60,04","0,05","35737902,45","35737,90"
13/06/2025,17:00:00,"223,06","386,35","673,82","138819,90","0,92","57616,99","150301,97","59,97","0,05","35744843,45","35744,84"
13/06/2025,17:03:00,"221,95","384,43","691,95","138948,42","0,90","65417,70","153577,79","60,02","0,05","35751790,87","35751,79"
13/06/2025,17:06:00,"222,21","384,88","767,46","153955,50","0,90","73350,42","170536,16","60,02","0,05","35759488,65","35759,49"
13/06/2025,17:09:00,"222,63","385,60","741,99","150434,69","0,91","68235,20","165186,68","59,87","0,05","35767010,38","35767,01"
13/06/2025,17:12:00,"220,47","381,87","745,42","148103,02","0,90","71236,08","164344,40","59,91","0,05","35774415,53","35774,42"
13/06/2025,17:15:00,"220,96","382,71","712,24","144297,95","0,92","62806,20","157373,81","59,87","0,05","35781630,43","35781,63"
13/06/2025,17:18:00,"223,40","386,95","757,99","153587,80","0,91","71319,26","169338,86","59,86","0,05","35789309,82","35789,31"
13/06/2025,17:21:00,"221,93","384,40","798,70","160529,57","0,91","75164,93","177255,49","59,88","0,05","35797336,30","35797,34"
13/06/2025,17:24:00,"222,53","385,43","764,84","153058,22","0,90","74433,58","170197,47","60,03","0,05","35804989,21","35804,99"
13/06/2025,17:27:00,"224,13","388,20","748,11","157157,62","0,94","58443,78","167672,88","59,89","0,05","35812847,09","35812,85"
13/06/2025,17:30:00,"220,14","381,29","791,05","155977,71","0,90","77435,94","174141,81","60,03","0,05","35820645,97","35820,65"
13/06/2025,17:33:00,"222,23","384,91","681,22","144251,91","0,95","45922,55","151385,25","59,93","0,05","35827858,57","35827,86"
13/06/2025,17:36:00,"220,93","382,67","792,73","163388,94","0,93","63071,97","175140,00","59,88","0,05","35836028,02","35836,03"
13/06/2025,17:39:00,"222,00","384,51","673,93","135435,03","0,91","63565,03","149610,03","60,00","0,05","35842799,77","35842,80"
13/06/2025,17:42:00,"222,42","385,24","735,74","151082,08","0,92","62876,13","163643,52","60,00","0,05","35850353,87","35850,35"
13/06/2025,17:45:00,"220,73","382,31","797,84","160243,80","0,91","73036,29","176103,31","59,93","0,05","35858366,06","35858,37"
13/06/2025,17:48:00,"223,72","387,49","701,40","145599,94","0,93","58501,14","156913,12","59,94","0,05","35865646,06","35865,65"
13/06/2025,17:51:00,"223,64","387,35","767,64","160042,66","0,93","62112,20","171672,88","59,96","0,05","35873648,19","35873,65"
13/06/2025,17:54:00,"222,83","385,96","748,66","155933,75","0,93","59293,84","166826,54","60,11","0,05","35881444,88","35881,44"
13/06/2025,17:57:00,"222,44","385,28","719,64","149880,28","0,94","56220,73","160077,70","60,01","0,05","35888938,89","35888,94"
13/06/2025,18:00:00,"222,80","385,91","515,57","105882,03","0,92","44547,26","114871,51","60,18","0,05","35894233,00","35894,23"
13/06/2025,18:03:00,"223,68","387,42","533,94","107386,14","0,90","52262,83","119428,58","59,90","0,05","35899602,30","35899,60"
13/06/2025,18:06:00,"221,63","383,87","496,70","101338,72","0,92","42992,58","110081,32","59,98","0,05","35904669,24","35904,67"
13/06/2025,18:09:00,"222,70","385,72","497,36","100156,29","0,90","47291,75","110760,06","59,96","0,05","35909677,05","35909,68"
13/06/2025,18:12:00,"221,19","383,11","476,45","92571,64","0,88","50361,79","105384,15","60,08","0,05","35914305,63","35914,31"
13/06/2025,18:15:00,"223,15","386,50","518,89","106659,05","0,92","45065,42","115788,80","60,08","0,05","35919638,59","35919,64"
13/06/2025,18:18:00,"223,50","387,11","462,13","93585,33","0,91","43697,13","103284,34","60,08","0,05","35924317,85","35924,32"
13/06/2025,18:21:00,"222,51","385,39","499,75","96815,49","0,87","54695,85","111197,46","60,08","0,05","35929158,63","35929,16"
13/06/2025,18:24:00,"221,90","384,34","465,32","92849,93","0,90","45170,66","103254,53","59,88","0,05","35933801,12","35933,80"
13/06/2025,18:27:00,"223,50","387,12","484,87","97232,73","0,90","47853,29","108370,38","60,12","0,05","35938662,76","35938,66"
13/06/2025,18:30:00,"222,01","384,53","560,60","111745,71","0,90","54799,24","124459,07","59,85","0,05","35944250,05","35944,25"
13/06/2025,18:33:00,"221,89","384,33","522,92","102642,74","0,88","54108,40","116031,25","60,18","0,05","35949382,18","35949,38"
13/06/2025,18:36:00,"222,59","385,53","479,38","94903,90","0,89","48775,29","106704,17","59,94","0,05","35954127,38","35954,13"
13/06/2025,18:39:00,"222,97","386,20","453,07","92283,81","0,91","41099,69","101022,20","59,88","0,05","35958741,57","35958,74"
13/06/2025,18:42:00,"220,50","381,92","447,49","88538,24","0,90","43559,23","98673,33","60,10","0,05","35963168,48","35963,17"
13/06/2025,18:45:00,"224,25","388,41","480,19","95848,31","0,89","49075,16","107681,34","59,96","0,05","35967960,90","35967,96"
